JX178618	SH1504545.08FU	122411
KF732530	SH1504547.08FU	210441
KP013045	SH1504549.08FU	122411
KP889625	SH1504550.08FU	122411
KY462545	SH1504553.08FU	122411
KX389106	SH1504554.08FU	141726
KY774159	SH1504555.08FU	122411
KY774103	SH1504556.08FU	122411
JF960733	SH1504558.08FU	122411
JQ991695	SH1504560.08FU	122411
AY033114	SH1504566.08FU	141794
UDB002703	SH1504570.08FU	122411
UDB004055	SH1504571.08FU	119446
KP889713	SH1504572.08FU	119446
KX899086	SH1504573.08FU	122411
JX000371	SH1504577.08FU	142292
UDB014204		
KF727392	SH1504582.08FU	122411
KY462633	SH1504585.08FU	122411
KY774082	SH1504586.08FU	122411
MG553084	SH1504588.08FU	122411
MG553080	SH1504589.08FU	122411
MG553052	SH1504590.08FU	122411
UDB004082	SH1504591.08FU	119446
JX679142	SH1504593.08FU	122411
KY462698	SH1504597.08FU	122411
KY462503	SH1504598.08FU	122411
KY462476	SH1504599.08FU	122411
AY669608	SH1504600.08FU	142580
AF112143	SH1504602.08FU	212011
UDB013236		
UDB002728	SH1504605.08FU	119446
GQ268604	SH1504609.08FU	122411
MG553051	SH1504617.08FU	122411
MG552870	SH1504619.08FU	122411
JX679147	SH1504622.08FU	122411
KT875199	SH1504627.08FU	746472
KY462479	SH1504628.08FU	122411
KX816091	SH1504630.08FU	122411
KY774108	SH1504632.08FU	122411
AY033115	SH1504633.08FU	141794
KY462366	SH1504639.08FU	122411
KY774160	SH1504640.08FU	122411
KY774113	SH1504641.08FU	122411
KY774112	SH1504642.08FU	122411
KY774092	SH1504643.08FU	122411
MG553072	SH1504644.08FU	122411
JX178616	SH1504648.08FU	142510
UDB004049	SH1504650.08FU	122411
KY774172	SH1504655.08FU	122411
MG552988	SH1504656.08FU	122411
MG019343	SH1504657.08FU	1182063
JX679130	SH1504660.08FU	122411
KY462646	SH1504664.08FU	122411
KY462639	SH1504665.08FU	122411
KY462367	SH1504666.08FU	122411
KY462311	SH1504668.08FU	122411
KY462292	SH1504670.08FU	122411
KY744146	SH1504671.08FU	122411
KY774144	SH1504673.08FU	122411
KY774093	SH1504674.08FU	122411
AY669625	SH1504675.08FU	122411
MG553055	SH1504677.08FU	122411
HE814099	SH1504678.08FU	122411
JQ287670	SH1504679.08FU	142523
KF617669	SH1504682.08FU	122411
KF727393	SH1504683.08FU	122411
KY462679	SH1504689.08FU	122411
KY774182	SH1504692.08FU	122411
MH101583	SH1504694.08FU	1180294
JQ287668	SH1504697.08FU	142368
JX178619	SH1504698.08FU	142615
KF727373	SH1504700.08FU	122411
GU233376	SH1504702.08FU	122411
KP091458	SH1504703.08FU	122411
KP012894	SH1504705.08FU	122411
KX897409	SH1504707.08FU	667706
KY462540	SH1504708.08FU	122411
KY462363	SH1504709.08FU	122411
KY462331	SH1504710.08FU	122411
KY462329	SH1504711.08FU	122411
DQ328205	SH1504712.08FU	122411
KY774171	SH1504713.08FU	122411
KY774156	SH1504714.08FU	122411
AY669619	SH1504716.08FU	141650
MH101543	SH1504719.08FU	122411
MH019807	SH1504721.08FU	122411
GQ159888	SH1504724.08FU	122411
KC155361	SH1504726.08FU	122411
KF727390	SH1504727.08FU	122411
KJ635237	SH1504729.08FU	122411
KP012994	SH1504733.08FU	122411
KJ421051	SH1504734.08FU	231420
KP889819	SH1504735.08FU	119446
KY462664	SH1504737.08FU	122411
KY462620	SH1504739.08FU	122411
KY462608	SH1504740.08FU	122411
KY462538	SH1504742.08FU	122411
KY774083	SH1504745.08FU	122411
KY548858	SH1504748.08FU	122411
KJ701303	SH1504754.08FU	122411
KY462564	SH1504758.08FU	122411
KY462470	SH1504759.08FU	122411
MH101592	SH1504762.08FU	122411
MH101531	SH1504763.08FU	122411
KY462583	SH1504772.08FU	122411
KY462298	SH1504774.08FU	122411
MH101522	SH1504778.08FU	122411
MG019353	SH1504782.08FU	122411
UDB013343		
UDB004013	SH1504786.08FU	122411
GU233341	SH1504790.08FU	142234
KJ421024	SH1504791.08FU	231422
KY462597	SH1504792.08FU	122411
KY462550	SH1504793.08FU	122411
KY462349	SH1504794.08FU	122411
KY462346	SH1504795.08FU	122411
MF074814	SH1504796.08FU	122411
KY774177	SH1504797.08FU	122411
KY774046	SH1504798.08FU	122411
AY669638	SH1504799.08FU	122411
MH019888	SH1504801.08FU	122411
JX000372	SH1504804.08FU	142228
KJ705123	SH1504807.08FU	141564
KF977698	SH1504808.08FU	122411
KY774117	SH1504809.08FU	122411
MG553109	SH1504812.08FU	122411
JF828732	SH1504815.08FU	122411
JX000375	SH1504816.08FU	142341
EU917091	SH1504817.08FU	122411
EU569248	SH1504818.08FU	122411
KF727364	SH1504819.08FU	122411
KY462568	SH1504823.08FU	122411
KY774143	SH1504824.08FU	122411
KJ026714	SH1504828.08FU	122411
KY774070	SH1504835.08FU	122411
KY774060	SH1504836.08FU	122411
MG553154	SH1504838.08FU	122411
UDB004014	SH1504839.08FU	119446
AB807921	SH1504841.08FU	122411
KF732404	SH1504842.08FU	142323
KF937327	SH1504843.08FU	142009
KY462535	SH1504844.08FU	122411
KY462493	SH1504845.08FU	122411
LC315844	SH1504848.08FU	122411
KY774071	SH1504850.08FU	122411
AF389149	SH1504853.08FU	142184
UDB002772	SH1504856.08FU	122411
MG019346	SH1504861.08FU	122411
KJ635220	SH1504864.08FU	122411
KF732475	SH1504865.08FU	142591
KY774174	SH1504868.08FU	122411
KY774168	SH1504869.08FU	122411
KY774094	SH1504870.08FU	122411
KY774085	SH1504871.08FU	122411
AY669640	SH1504872.08FU	141790
KY462651	SH1504876.08FU	122411
KY462647	SH1504877.08FU	122411
KY774086	SH1504880.08FU	122411
AY669611	SH1504881.08FU	142094
KC520547	SH1504883.08FU	122411
KY462636	SH1504884.08FU	122411
KY462490	SH1504885.08FU	122411
KF732281	SH1504888.08FU	141773
KY774122	SH1504889.08FU	122411
KY774063	SH1504891.08FU	122411
FJ158048	SH1504892.08FU	122411
KY774078	SH1504901.08FU	122411
KY774064	SH1504902.08FU	122411
KY774047	SH1504903.08FU	122411
KF732276	SH1504905.08FU	141749
EU084983	SH1504907.08FU	122411
KY774120	SH1504908.08FU	122411
EU084982	SH1504913.08FU	122411
KP889366	SH1504914.08FU	119446
KF732568	SH1504917.08FU	210439
EU057075	SH1504918.08FU	122411
FJ656043	SH1504920.08FU	122411
KY774181	SH1504921.08FU	122411
KY774121	SH1504922.08FU	122411
KY774097	SH1504923.08FU	122411
KY462481	SH1504926.08FU	122411
KY774167	SH1504928.08FU	122411
MH101576	SH1504930.08FU	122411
AB922876	SH1504934.08FU	119446
KY774149	SH1504937.08FU	122411
KY774123	SH1504938.08FU	122411
KJ786652	SH1504941.08FU	122411
KT334134	SH1504943.08FU	122411
KY462368	SH1504944.08FU	122411
KY774124	SH1504945.08FU	122411
KY774058	SH1504947.08FU	122411
KY462547	SH1504948.08FU	122411
KY774088	SH1504952.08FU	122411
AF503553	SH1504954.08FU	141643
KY774158	SH1504955.08FU	122411
KY774074	SH1504957.08FU	122411
MG553096	SH1504958.08FU	122411
KY774090	SH1504961.08FU	122411
KY774146	SH1504963.08FU	122411
KY774100	SH1504964.08FU	122411
HE814124	SH1504965.08FU	122411
KY462589	SH1504975.08FU	122411
KY774183	SH1504976.08FU	122411
MG553049	SH1504979.08FU	122411
AB922885	SH1504981.08FU	119446
KY774133	SH1504982.08FU	122411
KY774179	SH1504983.08FU	122411
KY774163	SH1504984.08FU	122411
KY774126	SH1504985.08FU	122411
KY774164	SH1504987.08FU	122411
KY774152	SH1504988.08FU	122411
AY669634	SH1504989.08FU	122411
KY774135	SH1504990.08FU	122411
KJ420991	SH1504994.08FU	141606
KY774141	SH1504996.08FU	122411
KJ705122	SH1504998.08FU	141564
KY774057	SH1505000.08FU	122411
KY774132	SH1505004.08FU	122411
KY774131	SH1505006.08FU	122411
KY774073	SH1505007.08FU	122411
AF539715	SH1505009.08FU	141703
AF539711	SH1505011.08FU	141754
KY774180	SH1505013.08FU	122411
AF539718	SH1505017.08FU	142052
AF539714	SH1505018.08FU	142330
AF539719	SH1505021.08FU	142083
AF539732	SH1505024.08FU	142366
AF539717	SH1505025.08FU	142592
AF539716	SH1505026.08FU	141901
MF074799	SH1505029.08FU	122411
AF539736	SH1505030.08FU	142174
KP343698	SH1505031.08FU	122411
AF539735	SH1505032.08FU	141798
AF539731	SH1505033.08FU	142214
AF539730	SH1505034.08FU	141651
KF732341	SH1505036.08FU	142071
KY774166	SH1505041.08FU	122411
AB922889	SH1505044.08FU	119446
HQ607855	SH1505069.08FU	119013
KU955584	SH1505070.08FU	132998
KX348038	SH1505074.08FU	137715
LC146720	SH1505077.08FU	242895
FN662475	SH1505081.08FU	242860
KJ443263	SH1505086.08FU	178939
GU166442	SH1505092.08FU	127643
JX339487	SH1505093.08FU	118934
FN424113	SH1505097.08FU	124927
KJ956053	SH1505098.08FU	229538
MH716399	SH1505099.08FU	183991
JQ927460	SH1505105.08FU	170900
KT820106	SH1505106.08FU	231368
DQ914715	SH1505114.08FU	119164
MG018108	SH1505115.08FU	119164
KT876977	SH1505116.08FU	119164
KP413071	SH1505120.08FU	123436
KP413064	SH1505121.08FU	1179221
AM260828	SH1505123.08FU	215222
UDB004345	SH1505128.08FU	125075
LK392610	SH1505130.08FU	125075
LK392599	SH1505133.08FU	232281
LN849747	SH1505135.08FU	125075
KP242201	SH1505138.08FU	120949
KP242159	SH1505139.08FU	120949
KR016489	SH1505141.08FU	118934
EU686935	SH1505142.08FU	119013
KU747925	SH1505143.08FU	119013
KU747931	SH1505144.08FU	119013
HM240188	SH1505145.08FU	119445
AY929121	SH1505146.08FU	119131
KR016185	SH1505147.08FU	118934
KC152112	SH1505153.08FU	124375
MG761494	SH1505154.08FU	124375
KC122863	SH1505155.08FU	124375
KC016124	SH1505156.08FU	124375
KC016123	SH1505157.08FU	124375
KF436019	SH1505159.08FU	118934
JQ862672	SH1505160.08FU	182383
MH729004	SH1505162.08FU	123584
KM396647	SH1505163.08FU	127044
MF359648	SH1505164.08FU	127044
LC028984	SH1505167.08FU	231448
LC028979	SH1505170.08FU	231450
KT800172	SH1505172.08FU	122411
KT800203	SH1505173.08FU	122411
KT800173	SH1505174.08FU	122411
KT800201	SH1505175.08FU	122411
KT800190	SH1505176.08FU	127415
KT800315	SH1505177.08FU	127415
KT800135	SH1505178.08FU	127415
KU836547	SH1505185.08FU	153028
UDB016328		
KX138454	SH1505193.08FU	144997
KT207286	SH1505196.08FU	137826
KP754030	SH1505199.08FU	119116
KP754050	SH1505202.08FU	119116
KT328897	SH1505203.08FU	118934
KR873238	SH1505204.08FU	685586
KT006005	SH1505211.08FU	746861
JQ905680	SH1505213.08FU	126331
KT328906	SH1505214.08FU	119810
KT328889	SH1505215.08FU	118934
KT328808	SH1505216.08FU	118998
KT328860	SH1505217.08FU	118934
KT328776	SH1505218.08FU	118934
LC360298	SH1505221.08FU	756202
KT328704	SH1505222.08FU	118934
KT328615	SH1505223.08FU	118934
KF297258	SH1505224.08FU	118935
KY305142	SH1505227.08FU	130004
AF444483	SH1505228.08FU	179481
DQ068329	SH1505268.08FU	118934
KC312675	SH1505269.08FU	130042
JX317676	SH1505270.08FU	209538
HQ902156	SH1505273.08FU	156344
HM595537	SH1505275.08FU	119930
LC064913	SH1505278.08FU	118934
GU138732	SH1505289.08FU	140251
KC833090	SH1505292.08FU	129096
DQ979787	SH1505293.08FU	118934
JN032501	SH1505294.08FU	118934
KC283119	SH1505299.08FU	119930
KC965674	SH1505300.08FU	119268
KY003239	SH1505303.08FU	172372
KX306758	SH1505308.08FU	119268
KC965679	SH1505310.08FU	118934
JF332166	SH1505312.08FU	156587
AY100660	SH1505313.08FU	125482
JQ673475	SH1505316.08FU	124428
JF727822	SH1505317.08FU	212671
KR017123	SH1505318.08FU	147656
AY599238	SH1505337.08FU	125987
KP133531	SH1505345.08FU	231715
KP133306	SH1505349.08FU	130489
KF564638	SH1505350.08FU	130489
KP133430	SH1505351.08FU	231716
KP133509	SH1505352.08FU	130489
KM065546	SH1505354.08FU	128395
KM065557	SH1505356.08FU	128395
KX017591	SH1505362.08FU	740037
MH702398	SH1505391.08FU	118947
MG459216	SH1505393.08FU	1180203
HG969361	SH1505408.08FU	119533
FR750146	SH1505413.08FU	144398
FR750134	SH1505415.08FU	174101
HF970296	SH1505416.08FU	119533
KC222875	SH1505419.08FU	121799
HE962458	SH1505425.08FU	209496
KP756504	SH1505427.08FU	148871
MH702388	SH1505430.08FU	118947
MH702387	SH1505431.08FU	118947
FN547591	SH1505433.08FU	148873
FN547595	SH1505441.08FU	148873
KR607464	SH1505447.08FU	179052
KR607469	SH1505448.08FU	179052
UDB034430	SH1647750.08FU	179207
KY800363	SH1505454.08FU	128591
KY800360	SH1505455.08FU	128591
UDB016890		
KM594959	SH1505457.08FU	128591
KM519373	SH1505461.08FU	119112
KM062085	SH1505462.08FU	119112
AB375774	SH1505464.08FU	212050
JX276913	SH1505479.08FU	119540
HG425984	SH1505483.08FU	119540
KF836938	SH1505485.08FU	149138
EF393611	SH1505487.08FU	119540
KC182037	SH1505489.08FU	174340
AM992830	SH1505491.08FU	119540
JF439138	SH1505493.08FU	149138
AM992832	SH1505494.08FU	119540
KF836967	SH1505495.08FU	124034
KR149774	SH1505499.08FU	119997
HM370470	SH1505500.08FU	119997
KR149766	SH1505501.08FU	119997
EU520599	SH1505503.08FU	130240
KT585732	SH1505506.08FU	118936
KP814442	SH1505507.08FU	120415
KX611666	SH1505508.08FU	119131
EU490154	SH1505510.08FU	118934
KT581707	SH1505514.08FU	119904
EU480010	SH1505515.08FU	119098
KP323398	SH1505521.08FU	119259
FJ554134	SH1505522.08FU	119259
JN195700	SH1505549.08FU	119540
KY965417	SH1505550.08FU	124034
AM495166	SH1505551.08FU	119540
AY236285	SH1505554.08FU	119540
AY236286	SH1505557.08FU	119540
MF542285	SH1505560.08FU	119540
AM495131	SH1505562.08FU	119540
KT581677	SH1505568.08FU	121134
KP889750	SH1505577.08FU	118934
MF187291	SH1505590.08FU	126292
MF187249	SH1505591.08FU	126292
KU535594	SH1505592.08FU	136904
KY611796	SH1505593.08FU	126292
KP674758	SH1505594.08FU	126292
MH348949	SH1505596.08FU	126292
MF187292	SH1505597.08FU	126292
MF187280	SH1505599.08FU	126292
MF187285	SH1505600.08FU	126292
KP889586	SH1505604.08FU	118934
HM487021	SH1505605.08FU	119099
KF274328	SH1505606.08FU	118934
MG383662	SH1505611.08FU	169621
KP889416	SH1505612.08FU	118934
KP889353	SH1505614.08FU	118942
KM675719	SH1505618.08FU	168066
KM675718	SH1505619.08FU	127614
KM675717	SH1505620.08FU	127614
KM675716	SH1505621.08FU	127614
KM675715	SH1505622.08FU	168044
KM675714	SH1505623.08FU	168042
KM675713	SH1505624.08FU	231905
KM675712	SH1505625.08FU	231906
KM675711	SH1505626.08FU	231907
KM675710	SH1505627.08FU	127614
KM675709	SH1505628.08FU	168017
KM675708	SH1505629.08FU	167983
UDB032956		
EF661991	SH1505642.08FU	119706
KY574328	SH1505643.08FU	124786
FM995556	SH1505644.08FU	124786
AB922919	SH1505645.08FU	124786
KP687874	SH1505650.08FU	231910
KT253946	SH1505654.08FU	244440
UDB017006	SH1564443.08FU	119164
KP843511	SH1505656.08FU	119372
KP843468	SH1505657.08FU	119259
KP413070	SH1505663.08FU	146640
KM359780	SH1505664.08FU	146642
KP413069	SH1505665.08FU	146639
EF635753	SH1505666.08FU	118934
KP098554	SH1505668.08FU	212744
KF380910	SH1505670.08FU	232011
KF380913	SH1505671.08FU	232009
LC327049	SH1505677.08FU	122302
HF921468	SH1505679.08FU	140875
FJ790314	SH1505680.08FU	140881
AB907610	SH1505683.08FU	118978
KY853427	SH1505684.08FU	673579
KY697280	SH1505685.08FU	746704
KM982716	SH1505686.08FU	232093
KY498601	SH1505691.08FU	756003
KM010120	SH1505692.08FU	126731
KF010853	SH1505706.08FU	149008
FJ235147	SH1505711.08FU	160630
AB922869	SH1505719.08FU	122120
FN397437	SH1505721.08FU	119157
HQ222875	SH1505722.08FU	214644
KU556168	SH1505725.08FU	746860
MF590013	SH1505735.08FU	119331
AY744285	SH1505737.08FU	119331
KU195595	SH1505738.08FU	119331
KU195557	SH1505740.08FU	124034
